id;title;author;author_id;publisher;publisher_id;date;pubPlace;pubPlace_id;pages;stamp
Moreau3186_GBOOKS;Relation véritable contenant la sortie par force du duc d'Épernon hors la ville de Dijon, avec le siège du château de ladite ville par les habitants d'icelle.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;7;True
Moreau3933_GBOOKS;Véritable (la) et sincère union des princes et des peuples pour la cause commune.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;11;True
Moreau134_GALL;Apothéose (l’) de la paille, prise par les dieux et les déesses en faveur de messieurs les princes, et l'abjection du papier, pris par Priape, les Sylvains, Faunes et Satyres. Galanterie ou caprice.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;8;True
Moreau1322_GALL;Exaudiat (l') des bourgeois de Paris, présenté au roy, à son arrivée en cette ville.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;7;True
Moreau2713_GBOOKS;Particularités (les) de tout ce qui s'est fait et passé au Parlement, le XVIII juillet, la trahison de Mazarin découverte pour l'enlèvement des députés, avec la lettre de cachet du roi envoyée, cette nuit, auxdits députés, et celle du président de Nesmond à messieurs du Parlement, et la résolution de Son Altesse Royale d'aller en personne querir les députés à Saint-Denys.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;7;True
Moreau3222_GBOOKS;Relation veritable de ce qui s’est passé au Mont de Marsan, contre les troupes du marquis de Poyanne.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;7;True
Moreau2550_GBOOKS;Nouvelle (la) ligue faite à la Cour contre le cardinal Mazarin, sur le dessein du retour du roi à Paris, depuis la défaite des troupes mazarines (combat de Bleneau).;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;8;True
Moreau2suppl43_GBOOKS;La Confirmation de l'entière défaite des troupes du cardinal Mazarin apportée par le dernier courrier de M. le Prince à S. A. R., le 10 avril, avec la liste des prisonniers, morts et blessés.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;17;False
Moreau2suppl66_GBOOKS;La défaite des troupes du due d'Éperson par le comte de Bouteville, avec la prise du chasteau de Tallant par les troupes de la ville de Dijon, où ledit duc a perdu plus de mille hommes outre quantité d’officiers prisonniers.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;8;True
Moreau2suppl139_MAZ;La marche du duc de Loraine avec son armee. Et tout ce qui s'est fait & passé dans les negociations de son Altesse royale & du C. M. pres le duc de Loraine, sur ce sujet.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;8;True
Moreau2343_GBOOKS;Malédiction (la) des Mazarins et la glorification des illustres Parisiens, défenseurs de la liberté publique, avec les éloges des princes et princesses déclarés pour le parti.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;8;True
Moreau2412_MAZ;Marche (la) du roi vers Paris, et sa route depuis sa sortie de Gien jusqu'à Melun, et tout ce qui s'y est passé, avec le dessein du cardinal Mazarin, sur ladite marche, découvert, et sa chute de cheval devant le roi.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;8;True
Moreau2410_MAZ;Marche (la) du duc de Lorraine, avec son armée, et tout ce qui s'est fait et passé dans les négociations de Son Altesse Royale et du C. Mazarin près le duc de Lorraine sur ce sujet.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;8;True
Moreau972_GBOOKS;Défaite (la) des troupes du comte d’Harcourt, que les sieurs de Montosier et Folleville commandoient, par celles de monsieur le Prince, sous la conduite du sieur Balthazar, avec les noms des morts, blessés et prisonniers, et la perte de tous leurs chevaux et bagages.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;8;True
Moreau1227_MAZ;Entrée (l') et la marche de l’armée de monseigneur le duc d’Orléans, commandée par M. le duc de Nemours, avec la défaite de quatre cents chevaux du duc d'Elbeuf, et la posture du cardinal Mazarin à la cour.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;7;True
Moreau1712_GBOOKS;Instructions politiques, contenant le véritable remède aux maladies de l'État, et les moyens assurés pour y établir et conserver la tranquillité publique, présentées à nos seigneurs de la Cour de Parlement, et à toutes autres personnes ayant pouvoir et charge dans l'État.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;16;False
Moreau1745_GBOOKS;Journal de ce qui s'est passé à Angers, depuis l'entrée du C. Mazarin en France, avec les articles du traité.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;15;True
Moreau1748_GBOOKS;Journal de ce qui s'est passé aux deux assemblees de l'Hostel de Ville, les IV. et VI. juillet 1652. Et le serment de fidelité de monsieur de Bruxelles, presté entre les mains de son Altesse Royale, au palais d'Orleans à son eslection de prevost des marchands. Avec les cereremonies [sic] observées pour ce sujet.;;;Brunet, Jean;isni:0000000001831368;1652;Paris;geonames:2988507;8;True
M14263_MAZ;;;isni:0000000115476931;Rocolet, Pierre;isni:0000000008903969;1652;Paris;geonames:2988507;12;True
M14287_MAZ;;;isni:0000000121754977;Rocolet, Pierre;isni:0000000008903969;1652;Paris;geonames:2988507;3;False
M14286_MAZ;;;isni:0000000121754977;Rocolet, Pierre;isni:0000000008903969;1652;Paris;geonames:2988507;3;False
Moreau2135_MAZ;Lettre du roy à messieurs les prévôt des marchands et échevins de sa bonne ville de Paris sur l'assurance du payement des rentes, de Saumeur (sic), le seizième de février 1652.;;isni:0000000383255772;Rocolet, Pierre;isni:0000000008903969;1652;Paris;geonames:2988507;4;True
Moreau2282_MAZ;Lettres du roi envoyées à messieurs les gouverneur, prévôt des marchands et échevins de sa bonne ville de Paris, de Saumur le 22 février 1652, avec la relation véritable de ce qui s'est passé dans la défaite de la cavalerie de M. le prince de Tarente dans la plaine de Perdillac, près Xaintes.;;isni:0000000383255772;Rocolet, Pierre;isni:0000000008903969;1652;Paris;geonames:2988507;11;True
Moreau2283_GBOOKS;Lettres du roi envoyées à messieurs les gouverneur, prévôt des marchands et échevins de sa bonne ville de Paris, sur le sujet de son arrivée en ladite ville et pour la levée de la garde des portes, de Saint Germain en Laye, le 19 octobre 1652.;;isni:0000000383255772;Rocolet, Pierre;isni:0000000008903969;1652;Paris;geonames:2988507;7;True
Moreau3suppl56_MAZ;Lettres du Roy escrites à messieurs les prévôt des marchands et échevins de la ville de Paris sur les affaires présentes.;;isni:0000000383255772;Rocolet, Pierre;isni:0000000008903969;1652;Paris;geonames:2988507;8;True
Moreau2suppl128_MAZ;Lettre du roy envoyée à monsieur le maréchal de Lhospital, gouverneur de la ville de Paris.;;isni:0000000383255772;Rocolet, Pierre;isni:0000000008903969;1652;Paris;geonames:2988507;4;True
Moreau3216_GBOOKS;Relation véritable de ce qui s'est passé à la prise du village de la Pointe, situé à la chute de la rivière du (de la) Maine dans la Loire, envoyée à messieurs les prévôt des marchands et échevins de sa (sic) bonne ville de Paris.;;;Rocolet, Pierre;isni:0000000008903969;1652;Paris;geonames:2988507;8;True
Moreau2538_GALL;Nouveau recueil général contenant toutes les chansons mazarinistes, et plusieurs qui n'ont point estées (sic) chantées depuis la sortie de messieurs les princes, avec les tricotets et triolets de Mazarin depuis sa sortie.;;;Morlot, atelier de, Claude;isni:0000000063027789;1652;Paris;geonames:2988507;35;False
Moreau2suppl174_GBOOKS;Relation véritable de ce qui s’est passé au combat qui se rendit mardi au matin, 16 février, entre Lonjumeau et Huissous à l’escorte du convoi.;;;Morlot, Claude;isni:0000000063027789;1652;Paris;geonames:2988507;7;False
Moreau2359_GBOOKS;Manifeste (le) de la reine sur le retour du cardinal Mazarin et les affaires du temps.;;isni:0000000055360231;La Fosse, Salomon de;isni:0000000070440942;1652;Paris;geonames:2988507;15;True
Moreau3821_GBOOKS;Très-humble remontrance faite au roy et à la reyne par Mgr. l'évesque d'Angers, sur les actes d'hostilités, sacriléges, violements et incendies commis par les troupes du mareschal d'Hocquincourt, dans plusieurs lieux de son diocèse, et singulièrement ès environs de la ville d'Angers.;Arnauld, Henri;isni:0000000080235723;Lafosse, Salomon de;isni:0000000070440942;1652;Paris;geonames:2988507;15;False
Moreau2393_GBOOKS;Manifeste (le) du duc de Lorraine, présenté à Son Altesse Royale.;;isni:0000000121428928;La Fosse, Salomon de;isni:0000000070440942;1652;Paris;geonames:2988507;14;False
Moreau1021_GBOOKS;Dernière (la) lettre de cachet de messieurs les députés , ouverte en parlement , en présence de messieurs les princes, sur le sujet de leur retardement, du 16 juillet 1652.;;isni:0000000121755355;De la Fosse, Salomon;isni:0000000070440942;1652;Paris;geonames:2988507;4;True
Moreau1413_GBOOKS;France (la) à couvert sous les lauriers des princes.;;;De Lafosse, Salomon;isni:0000000070440942;1652;Paris;geonames:2988507;14;True
Moreau3242_GBOOKS;Relation véritable de la réduction de la ville de Caudecoste, et la capitulation faite avec monseigneur le prince de Conty.;;;La Fosse (De), Salomon;isni:0000000070440942;1652;Paris;geonames:2988507;8;True
Moreau2559_GBOOKS;Nouvelles extraordinaires contenant tout ce qui s'est passé à la Cour depuis la défaite des Mazarins, avec les particularités de la poursuite de leur déroute, ensemble les résolutions prises dans leur conseil de guerre jusques à présent.;;;La Fosse, de, Salomon;isni:0000000070440942;1652;Paris;geonames:2988507;8;True
Moreau2suppl65_GBOOKS;La Deffaite des troupes du comte d'Harcourt dans le Perigord par le colonel Balthazard.;;;La Fosse (De), Salomon;isni:0000000070440942;1652;Paris;geonames:2988507;7;True
Moreau3000_GBOOKS;Récit véritable contenant tout ce qui s'est fait et passé en la dernière assemblée du Parlement, tenue en présence de messieurs les princes, le samedi XIII juillet 1652, avec l'union et la généreuse résolution prise en ladite assemblée de lever des troupes, pour composer une puissante armée pour délivrer le roy de captivité et chasser tous les Mazarins.;;;La Fosse (De), Salomon;isni:0000000070440942;1652;Paris;geonames:2988507;7;False
Moreau3057_GBOOKS;La reduction de la ville et chasteau d'Angers en l'obeissance du Roy, avec les articles de sa Capitulation, fait le 26. Fév. 1652.;;;La Fosse (De), Salomon;isni:0000000070440942;1652;Paris;geonames:2988507;80;False
Moreau3007_GBOOKS;Recit veritable, de ce qui s'est passé au Palais & és assemblées du Parlement. Tenues en presence des messieurs les Princes, les 20. & et 21. juin 1652.;;;La Fosse (De), Salomon;isni:0000000070440942;1652;Paris;geonames:2988507;8;True
Moreau1715_GBOOKS;Intérêt (l') et le dessein des deux partis.;;;La Fosse, Salomon de;isni:0000000070440942;1652;Paris;geonames:2988507;8;False
Moreau2004_MAZ;Lettre de monseigneur le duc de Rohan à Son Altesse Royale sur les entreprises du cardinal Mazarin contre la ville d'Angers.;Rohan, Hercule de;isni:0000000116087049;La Caille, Jean de;isni:0000000071413225;1652;Paris;geonames:2988507;7;True
M15586_MAZ;Consideration sur le deplorable estat du royaume, avec le moyen indubitable de faire cesser la guerre, & y voir bien tost la paix.;;;La Caille, Jean de;isni:0000000071413225;1652;Paris;geonames:2988507;4;False
Moreau889_GBOOKS;Déclaration de Son Altesse Royale et de monsieur le Prince, faite en la chambre des Comptes, sur l’éloignement du cardinal Mazarin;;isni:0000000121209573;De Cay, Denis;isni:0000000074989000;1652;Paris;geonames:2988507;4;False
Moreau411_GBOOKS;Articles (les) de la dernière délibération de messieurs les princes avec les bourgeois de la ville de Paris, faite en parlement et en la maison de ville, les 6 et 8 juin 1652.;;;Chaumusy, François;isni:0000000076971031;1652;Paris;geonames:2988507;8;False
Moreau3156_GBOOKS;Relation des plaisantes singeries du prétendu Parlement de Pontoise, avec l'extrait du premier arrêt qu'il a donné pour l'éloignement de Mazarin.;;;Grandin, Pierre;isni:0000000077000210;1652;Paris;geonames:2988507;10;True
Moreau1597_GBOOKS;Harangue faite au roy par monsieur le prévost des marchands à Saint-Germain-en-Laye, en la dernière députation de messieurs du Parlement.;Le Febvre, Antoine;viaf:24917929;Le Feron, Antoine;isni:0000000077000229;1652;Paris;geonames:2988507;8;True
Moreau762_GBOOKS;"Conseil salutaire au cardinal Mazarin; Gasconnade en vers, dédiée à messieurs les officiers de la Bazoche du parlement de Paris.";Veyras, Claude;viaf:619160483810604991686;Marette, Veuve de Claude;isni:0000000077130621;1652;Paris;geonames:2988507;8;True
Moreau2772_GBOOKS;Placet présenté à Son Altesse Royale par Jean Le Riche, sieur de Verneuile (sic), bourgeois et habitant de Paris, sur le moyen qu'il a donné à messieurs les princes de faire le dernier effort pour chasser le cardinal Mazarin sans fouler les peuples.;Le Riche, Jean;;Marettr, Veuve de Claude;isni:0000000077130621;1652;Paris;geonames:2988507;7;True
Moreau3141_MAZ;Relation de tout ce qui s'est fait et passé dans la levée du siège de Miradoux par monsieur le Prince.;;;Marette, Veuve de Claude;isni:0000000077130621;1652;Paris;geonames:2988507;7;True
Moreau3654_GBOOKS;Sentiments (les) des princes répondant à la Voix des peuples, en les désabusant de leurs chimères par leurs propres raisonnements.;;;Marette, (veuve de Claude);isni:0000000077130621;1652;Paris;geonames:2988507;8;True
Moreau703_GBOOKS;Clef (la) du temple de Janus, présenté (sic) au roi par C. M. P. P. P. P.;;;Maret, Veuve de Claude;isni:0000000077130621;1652;Paris;geonames:2988507;28;False
Moreau3130_GBOOKS;Relation de ce qui s'est passé le mardi 24 septembre dans le Palais-Royal, avec les noms des principaux de l'assemblée.;;;Le Porteur, Simon;isni:0000000077171175;1652;Paris;geonames:2988507;7;False
Moreau2847_GBOOKS;Premier(le)courrier des princes, apportant toutes sortes de nouvelles.;;;Le Porteur, Simon;isni:0000000077171175;1652;Paris;geonames:2988507;8;False
Moreau876_GBOOKS;Déclaration (la) de messieurs de ville (sic) pour le parti des princes, faite en présence de Mademoiselle, et mise entre les mains de monseigneur le duc de Beaufort, et signee par huit colonels et plusieurs bourgeois, le 1er juillet 1652, avec ce qui s’est fait et passé entre l’armée des princes et celle des Mazarins.;;;Le Porteur, Simon;isni:0000000077171175;1652;Paris;geonames:2988507;7;False
Moreau3792_GBOOKS;Trahison (la) du duc Charles tramée par le roi d'Angleterre et le cardinal de Rez (sic), coadjuteur de Paris, et découverte par monseigneur le duc de Beaufort, le dimanche 16 juin 1652.;;;Le Porteur, Simon;isni:0000000077171175;1652;Paris;geonames:2988507;7;True
